filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
AO09232025_Ni08_45cm_IDM.Spe,57CO,122.06065,8425.867629664886,313.9642036850701,0.856,0.0017,0.0010771154526082,7.439683888154821e-05,9688559.021278998,767894.215412261,5555.366411283829,440.3063161767552,4.148219904157771,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,57NI,127.164,137464.43429904836,762.0889414870057,0.167,0.005,0.0010775358787373,8.273666934569859e-05,809883808.6503755,66932290.355744496,464382.9178041144,38378.60685535808,4.148219904157771,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,57CO,136.47356,1305.259907428672,160.560110803782,0.1068,0.0008,0.0010781430868797,9.513814733088032e-05,12017936.956208,1851716.9918665632,6891.0188969082565,1061.7643301987175,1.644298116361976,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56NI,158.38,4722.419556801227,142.17344961142393,0.988,0.01,0.0010692670822302,9.656313908285468e-05,4739166.919248204,458894.0546353558,2717.4122243395664,263.1273249055939,1.3575318746016822,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56NI,269.5,1336.5493375077976,89.91634635373406,0.365,0.008,0.0007766682575722,1.071568868035644e-05,4998470.725532795,385396.9177488002,2866.09559950275,220.9844711862386,0.8573807700840378,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,55CO,477.2,2058.967451793914,72.78963399702842,0.2019999999999999,0.017,0.0004539268848556,1.5443098184777926e-05,23806348.373252716,2377723.241069756,13650.42911310362,1363.373418044585,0.990356495050502,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56NI,480.44,661.4806810345915,68.26021157066464,0.365,0.008,0.0004510615246131,1.5613419697937317e-05,4259602.715257011,501099.18828149285,2442.4327495739744,287.32751621645235,0.990356495050502,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56NI,749.95,734.4611033973327,50.334325869556814,0.495,0.012,0.000297017962927,1.574653874244827e-05,5296164.488251892,515024.5379773813,3036.791564364617,295.3122350787737,1.003519536182881,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56NI,811.85,1293.813683942159,52.58445336688426,0.86,0.009,0.0002754002116904,5.4216474762822064e-05,5791480.487076737,1176823.1272657746,3320.8030315806977,674.783903248724,0.8351507054886148,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56CO,846.77,1962.92386923888,64.07834143810335,0.999399,0.04996995,0.0002645066764226,8.737867116567735e-05,7872424.156360441,2648733.7959341137,4514.004676812179,1518.769378402588,1.1667768429638348,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,55CO,931.1,3983.98082664245,80.92100082645501,0.75,0.0375,0.0002412733944097,0.0002155255390699,23341411.781308938,20891788.660650868,13383.837030567049,11979.23661734568,1.1557119157100522,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,56CO,1238.288,972.638556573454,70.94239415791205,0.6646,0.0012,0.0001810056387251,0.0018224760329669,8571949.791638387,86310363.17242593,4915.108825480726,49489.88714015248,1.7088917737010396,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,57NI,1377.63,46718.143802523555,7672.269032697836,0.8170000000000001,0.024,0.0001623648172325,0.0035115276202961,373380964.2328955,8075497078.419477,214094.58958308227,4630445.5724882325,685.4266784638141,09/23/2025 23:27:34,1645.0,1744.0
AO09232025_Ni08_45cm_IDM.Spe,55CO,1408.5,817.6758381954861,95.45280843894886,0.1689999999999999,0.008,0.0001587216897958,0.0039908158106568,32317574.60548447,812587310.7743093,18530.719383878713,465933.09104031493,5.183050056721678,09/23/2025 23:27:34,1645.0,1744.0
