filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
CF09242025_Ni01_30cm_IDM.Spe,55CO,91.9,2464.5314132955987,101.6036300779758,0.0116,0.0009,0.0026483268565939,0.0001080694513208,92151889.09779105,9117996.97905891,192383.90208307104,19035.48429866161,1.110290349321673,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,57CO,122.06065,2296.2279210794013,108.8185386673486,0.856,0.0017,0.002741857853779,5.803400277999667e-05,1123817.3983530027,62906.299169087026,2346.1741092964567,131.32839074965975,1.041638914676461,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,57NI,127.164,35297.126623314914,205.1580078211014,0.167,0.005,0.0027463409687519,6.267729894279056e-05,88403179.4076255,3400218.2561806208,184557.78581967743,7098.5767352413795,1.041638914676461,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56NI,158.38,17327.427384085204,158.936756503679,0.988,0.01,0.0026258248740552,8.703013927407563e-05,7672039.732315493,281137.2132032091,16016.784409844451,586.9252885244449,1.097748868429438,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56NI,269.5,1641.1029717432318,87.53025496604775,0.365,0.008,0.0017297071519821,2.6139498118163248e-05,2985862.77719529,192648.69125168317,6233.53398161856,402.18933455466214,1.1108538340380028,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,385.4,547.8571587389017,54.10803719284488,0.0054,0.0005,0.001228161726495,3.1996514243665246e-05,94889351.86912352,13695510.258986283,198098.8556766671,28591.87945508619,0.8077897672526133,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,411.5,967.3505701797308,74.55577038773787,0.0107,0.0008,0.0011550619307159,3.3336730291830055e-05,89907164.77714299,10406285.132039487,187697.63001491228,21725.02115248327,1.6008546484128932,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,477.2,15826.879344908108,131.0021911253861,0.2019999999999999,0.017,0.0010071113284268,3.4564962231209916e-05,89364678.94172147,8186633.039758538,186565.0917363705,17091.091941040788,0.9979545092429788,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56NI,480.44,765.9523001908052,52.91429762663434,0.365,0.008,0.001000863553136,3.451807255367016e-05,2408426.7609485406,211994.3746176316,5028.030816176494,442.5769825002747,0.9979545092429788,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,520.0,554.0207489281436,68.98302832640292,0.0083,0.0008,0.0009307449550573,3.3319488654296454e-05,82379035.93958041,13755154.210190937,171981.28588638917,28716.3970985197,2.698453484043589,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56NI,749.95,721.6181930418396,208.2612048863081,0.495,0.012,0.0006633969505968,1.897933321334948e-05,2524226.155457631,740608.4603609458,5269.78320554829,1546.1554496053147,23.008912875450367,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,803.7,910.3386764264897,46.51447161281255,0.0187,0.0015,0.0006213609684421,1.5248431950548066e-05,89994688.3457711,9329012.867838832,187880.35145254928,19476.018513233474,1.1485169370844353,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56NI,811.85,1769.5957072528072,57.08992930072691,0.86,0.009,0.0006154249386996,1.4698587824084629e-05,3840607.9116750425,183621.88702355305,8017.970588048105,383.3442317819478,1.1485169370844353,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56CO,846.77,1899.7007493137655,61.44218316457941,0.999399,0.04996995,0.0005911541428966,1.2433748781886692e-05,3693558.690934845,248180.2435929441,7710.978477943309,518.121594139758,1.4388402599892705,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,931.1,30757.17168412222,1036.8402905472617,0.75,0.0375,0.0005391788627693,8.165358307045611e-06,87367867.11127454,5454900.511496045,182396.38227823496,11388.101276609696,36.71595452674281,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,56CO,1238.288,634.1342210055146,41.23610553349064,0.6646,0.0012,0.0004031679509008,6.112135238957398e-06,2718531.130841735,211252.97971818087,5675.430335786503,441.0291852154089,1.4378830171147263,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,1316.6,2042.23007153824,41.632079921296715,0.071,0.003,0.0003782276860135,6.528209178619981e-06,87355943.91739357,4775503.421861641,182371.4904329719,9969.735745013864,0.8121614747043954,09/24/2025 20:16:05,417.0,479.0
CF09242025_Ni01_30cm_IDM.Spe,55CO,1370.0,991.6148573007308,55.98629726462718,0.0289999999999999,0.003,0.0003627643912,6.712909433299571e-06,108272916.50975744,13366392.26757884,226039.49166963977,27904.78552730447,2.550100708451269,09/24/2025 20:16:05,417.0,479.0
